grouptax;sortnophyl;id;sname;authorship;rank;uninomen;accepted;related_to_accepted;basionym;fk_aphia_basionym;protonym;remarks;parent_id;fk_telangio_taxon;phylum;authonym;year;sortnospe;nothonym;prefavatar;fk_ref_morphonym;comnames;comnames_languages;fk_ref_comnames;taxonp;taxongp;fk_eunis_morphonym;fk_aphia_morphonym;fk_aphia_ergonym;fk_aphia_parent;checked_by;checked_date;validated_by;validated_date;workfield;status_synonymy;status_onym;status_chresonym;Fossil
Harpacticoida;99295;86980;Psammastacus;Apostolov & Marinov, 1988;Genus;Psammastacus;1;86980;1;534124;1;;86898;86898;Harpacticoida;Apostolov & Marinov;1988;96402;0;1;;;;;Cylindropsyllidae;Harpacticoida;;534124;534124;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104115;86989;Psammopsyllus;Nicholls, 1945;Genus;Psammopsyllus;1;86989;1;115435;1;;621275;621275;Harpacticoida;Nicholls;1945;96510;0;1;;;;;Leptopontiidae;Harpacticoida;;115435;115435;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99340;86997;Sewellina;Krishnaswamy, 1956;Genus;Sewellina;1;86997;1;150178;1;;86898;86898;Harpacticoida;Krishnaswamy;1956;96403;0;1;;;;;Cylindropsyllidae;Harpacticoida;;150178;150178;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95435;87000;Nitocra;Boeck, 1865;Genus;Nitocra;1;87000;1;157705;1;;86999;86999;Harpacticoida;Boeck;1865;96303;0;1;;;;;Ameiridae;Harpacticoida;;157705;115198;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95045;87055;Ameira;Boeck, 1865;Genus;Ameira;1;87055;1;115188;1;;86999;86999;Harpacticoida;Boeck;1865;96293;0;1;;;;;Ameiridae;Harpacticoida;;115188;115188;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96110;87085;Pseudameira;Sars G.O., 1911;Genus;Pseudameira;1;87085;1;115205;1;;86999;86999;Harpacticoida;Sars G.O.;1911;96313;0;1;;;;;Ameiridae;Harpacticoida;;115205;115205;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96220;87097;Psyllocamptus;Scott T., 1899;Genus;Psyllocamptus;1;87097;1;115208;1;;86999;86999;Harpacticoida;Scott T.;1899;96316;0;1;;;;;Ameiridae;Harpacticoida;;115208;115208;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96280;87107;Sarsameira;Wilson C.B., 1924;Genus;Sarsameira;1;87107;1;115209;1;;86999;86999;Harpacticoida;Wilson C.B.;1924;96317;0;1;;;;;Ameiridae;Harpacticoida;;115209;115209;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96055;87125;Proameira;Lang, 1944;Genus;Proameira;1;87125;1;115203;1;;86999;86999;Harpacticoida;Lang;1944;96311;0;1;;;;;Ameiridae;Harpacticoida;;115203;115203;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95215;87134;Ameiropsis;Sars G.O., 1907;Genus;Ameiropsis;1;87134;1;115189;1;;86999;86999;Harpacticoida;Sars G.O.;1907;96294;0;1;;;;;Ameiridae;Harpacticoida;;115189;115189;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95275;87146;Anoplosoma;Sars G.O., 1911;Genus;Anoplosoma;1;87146;1;115191;1;;86999;86999;Harpacticoida;Sars G.O.;1911;96295;0;1;;;;;Ameiridae;Harpacticoida;;115191;394169;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95290;87149;Antillesia;Humes, 1958;Genus;Antillesia;1;87149;1;150049;1;;86999;86999;Harpacticoida;Humes;1958;96296;0;1;;;;;Ameiridae;Harpacticoida;;150049;150049;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96850;87151;Cancrincola;Wilson C.B., 1913;Genus;Cancrincola;1;87151;1;150048;1;;621266;621266;Harpacticoida;Wilson C.B.;1913;96333;0;1;;;;;Cancrincolidae;Harpacticoida;;150048;150048;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95300;87156;Haifameira;Por, 1964;Genus;Haifameira;1;87156;1;115193;1;;86999;86999;Harpacticoida;Por;1964;96297;0;1;;;;;Ameiridae;Harpacticoida;;115193;115193;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95310;87158;Interleptomesochra;Lang, 1965;Genus;Interleptomesochra;1;87158;1;115194;1;;86999;86999;Harpacticoida;Lang;1965;96298;0;1;;;;;Ameiridae;Harpacticoida;;115194;115195;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95350;87166;Karllangia;Noodt, 1964;Genus;Karllangia;1;87166;1;347343;1;;86999;86999;Harpacticoida;Noodt;1964;96299;0;1;;;;;Ameiridae;Harpacticoida;;347343;347343;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95370;87170;Leptomesochra;Sars G.O., 1911;Genus;Leptomesochra;1;87170;1;115195;1;;86999;86999;Harpacticoida;Sars G.O.;1911;96300;0;1;;;;;Ameiridae;Harpacticoida;;115195;115195;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95410;87178;Limameira;Soyer, 1975;Genus;Limameira;1;87178;1;115196;1;;86999;86999;Harpacticoida;Soyer;1975;96301;0;1;;;;;Ameiridae;Harpacticoida;;115196;115196;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95420;87180;Malacopsyllus;Sars G.O., 1911;Genus;Malacopsyllus;1;87180;1;115197;1;;86999;86999;Harpacticoida;Sars G.O.;1911;96302;0;1;;;;;Ameiridae;Harpacticoida;;115197;115197;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96435;87183;Stygonitocrella;Petkovski, 1976;Genus;Stygonitocrella;1;87183;1;150043;1;;86999;86999;Harpacticoida;Petkovski;1976;96320;0;1;;;;;Ameiridae;Harpacticoida;;150043;150043;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95680;87190;Nitocrella;Chappuis, 1923;Genus;Nitocrella;1;87190;1;150040;1;;86999;86999;Harpacticoida;Chappuis;1923;96304;0;1;;;;;Ameiridae;Harpacticoida;;150040;150040;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95905;87237;Nitocrellopsis;Galassi, De Laurentiis & Dole-Olivier, 1999;Genus;Nitocrellopsis;1;87237;1;595729;1;;86999;86999;Harpacticoida;Galassi, De Laurentiis & Dole-Olivier;1999;96305;0;1;;;;;Ameiridae;Harpacticoida;;595729;595729;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95965;87241;Parameiropsis;Becker, 1974;Genus;Parameiropsis;1;87241;1;115199;1;;86999;86999;Harpacticoida;Becker;1974;96308;0;1;;;;;Ameiridae;Harpacticoida;;115199;115199;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95980;87244;Parapseudoleptomesochra;Lang, 1965;Genus;Parapseudoleptomesochra;1;87244;1;115200;1;;86999;86999;Harpacticoida;Lang;1965;96309;0;1;;;;;Ameiridae;Harpacticoida;;115200;115200;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96040;87255;Parevansula;Guille & Soyer, 1966;Genus;Parevansula;1;87255;1;115201;1;;86999;86999;Harpacticoida;Guille & Soyer;1966;96310;0;1;;;;;Ameiridae;Harpacticoida;;115201;115201;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96100;87257;Psammameira;Noodt, 1952;Genus;Psammameira;1;87257;1;115204;1;;86999;86999;Harpacticoida;Noodt;1952;96312;0;1;;;;;Ameiridae;Harpacticoida;;115204;115204;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96175;87259;Pseudoleptomesochra;Lang, 1965;Genus;Pseudoleptomesochra;1;87259;1;150041;1;;86999;86999;Harpacticoida;Lang;1965;96314;0;1;;;;;Ameiridae;Harpacticoida;;150041;150041;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96185;87261;Pseudoleptomesochrella;Lang, 1965;Genus;Pseudoleptomesochrella;1;87261;1;115206;1;;86999;86999;Harpacticoida;Lang;1965;96315;0;1;;;;;Ameiridae;Harpacticoida;;115206;115206;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96370;87268;Sicameira;Klie, 1950;Genus;Sicameira;1;87268;1;115210;1;;86999;86999;Harpacticoida;Klie;1950;96318;0;1;;;;;Ameiridae;Harpacticoida;;115210;115210;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96400;87274;Stenocopia;Sars G.O., 1907;Genus;Stenocopia;1;87274;1;115211;1;;86999;86999;Harpacticoida;Sars G.O.;1907;96319;0;1;;;;;Ameiridae;Harpacticoida;;115211;115211;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95955;87281;Paraleptomesochra;Wells, 1967;Genus;Paraleptomesochra;1;87281;1;150042;1;;86999;86999;Harpacticoida;Wells;1967;96307;0;1;;;;;Ameiridae;Harpacticoida;;150042;150042;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104940;87284;Parastenocaris;Kessler, 1913;Genus;Parastenocaris;1;87284;1;115426;1;;87283;87283;Harpacticoida;Kessler;1913;96533;0;1;;;;;Parastenocarididae;Harpacticoida;;115426;115426;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95015;87292;Aegisthus;Giesbrecht, 1891;Genus;Aegisthus;1;87292;1;115186;1;;87291;87291;Harpacticoida;Giesbrecht;1891;96292;0;1;;;;;Aegisthidae;Harpacticoida;;115186;115186;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98045;87296;Cervinia;Norman in Brady, 1878;Genus;Cervinia;1;87296;1;115255;1;;87295;87295;Harpacticoida;Norman in Brady;1878;96361;0;1;;;;;Cerviniidae;Harpacticoida;;115255;115255;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98035;87303;Ameliotes;Por, 1969;Genus;Ameliotes;1;87303;1;346731;1;;87295;87295;Harpacticoida;Por;1969;96360;0;1;;;;;Cerviniidae;Harpacticoida;;346731;346731;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98080;87305;Cerviniella;Smirnov, 1946;Genus;Cerviniella;1;87305;1;115256;1;;87295;87295;Harpacticoida;Smirnov;1946;96362;0;1;;;;;Cerviniidae;Harpacticoida;;115256;115256;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98125;87314;Cerviniopsis;Sars G.O., 1903;Genus;Cerviniopsis;1;87314;1;115257;1;;87295;87295;Harpacticoida;Sars G.O.;1903;96363;0;1;;;;;Cerviniidae;Harpacticoida;;115257;115257;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98185;87326;Eucanuella;Scott T., 1901;Genus;Eucanuella;1;87326;1;115258;1;;87295;87295;Harpacticoida;Scott T.;1901;96364;0;1;;;;;Cerviniidae;Harpacticoida;;115258;115258;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98195;87328;Hemicervinia;Lang, 1935;Genus;Hemicervinia;1;87328;1;115259;1;;87295;87295;Harpacticoida;Lang;1935;96365;0;1;;;;;Cerviniidae;Harpacticoida;;115259;115259;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98205;87330;Herdmaniopsis;Brotskaya, 1963;Genus;Herdmaniopsis;1;87330;1;149968;1;;87295;87295;Harpacticoida;Brotskaya;1963;96366;0;1;;;;;Cerviniidae;Harpacticoida;;149968;149968;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98215;87332;Paracerviniella;Brodsky, 1963;Genus;Paracerviniella;1;87332;1;149966;1;;87295;87295;Harpacticoida;Brodsky;1963;96367;0;1;;;;;Cerviniidae;Harpacticoida;;149966;149966;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98225;87334;Pontostratiotes;Brady, 1883;Genus;Pontostratiotes;1;87334;1;115260;1;;87295;87295;Harpacticoida;Brady;1883;96368;0;1;;;;;Cerviniidae;Harpacticoida;;115260;115260;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98235;87336;Pseudocervinia;Brodsky, 1963;Genus;Pseudocervinia;1;87336;1;347856;1;;87295;87295;Harpacticoida;Brodsky;1963;96369;0;1;;;;;Cerviniidae;Harpacticoida;;347856;115255;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98245;87338;Stratiopontotes;Soyer, 1970;Genus;Stratiopontotes;1;87338;1;115261;1;;87295;87295;Harpacticoida;Soyer;1970;96370;0;1;;;;;Cerviniidae;Harpacticoida;;115261;115261;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104290;87341;Neobradya;Scott T., 1892;Genus;Neobradya;1;87341;1;115412;1;;87340;87340;Harpacticoida;Scott T.;1892;96517;0;1;;;;;Neobradyidae;Harpacticoida;;115412;115412;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104195;87344;Lourinia;Wilson C.B., 1924;Genus;Lourinia;1;87344;1;115404;1;;87343;87343;Harpacticoida;Wilson C.B.;1924;96512;0;1;;;;;Louriniidae;Harpacticoida;;115404;115404;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104540;87362;Caligopsyllus;Kunz, 1975;Genus;Caligopsyllus;1;87362;1;150146;1;;87347;87347;Harpacticoida;Kunz;1975;96521;0;1;;;;;Paramesochridae;Harpacticoida;;150146;150146;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104550;87364;Diarthrodella;Klie, 1949;Genus;Diarthrodella;1;87364;1;115418;1;;87347;87347;Harpacticoida;Klie;1949;96522;0;1;;;;;Paramesochridae;Harpacticoida;;115418;115418;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104875;87368;Rossopsyllus;Soyer, 1975;Genus;Rossopsyllus;1;87368;1;150149;1;;87347;87347;Harpacticoida;Soyer;1975;96530;0;1;;;;;Paramesochridae;Harpacticoida;;150149;150149;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104575;87370;Kliopsyllus;Apostolov & Marinov, 1988;Genus;Kliopsyllus;1;87370;1;115419;1;;87347;87347;Harpacticoida;Apostolov & Marinov;1988;96523;0;1;;;;;Paramesochridae;Harpacticoida;;115419;347109;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104715;87395;Kunzia;Wells, 1967;Genus;Kunzia;1;87395;1;150145;1;;87347;87347;Harpacticoida;Wells;1967;96524;0;1;;;;;Paramesochridae;Harpacticoida;;150145;150145;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104735;87399;Leptopsyllus;Scott T., 1894;Genus;Leptopsyllus;1;87399;1;115420;1;;87347;87347;Harpacticoida;Scott T.;1894;96525;0;1;;;;;Paramesochridae;Harpacticoida;;115420;115420;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104775;87406;Oniscopsis;Chappuis, 1954;Genus;Oniscopsis;1;87406;1;150058;1;;87347;87347;Harpacticoida;Chappuis;1954;96526;0;1;;;;;Paramesochridae;Harpacticoida;;150058;150058;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104790;87409;Paraleptopsyllus;Lang, 1944;Genus;Paraleptopsyllus;1;87409;1;366233;1;;87347;87347;Harpacticoida;Lang;1944;96527;0;1;;;;;Paramesochridae;Harpacticoida;;366233;366233;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104800;87411;Paramesochra;Scott T., 1892;Genus;Paramesochra;1;87411;1;115422;1;;87347;87347;Harpacticoida;Scott T.;1892;96528;0;1;;;;;Paramesochridae;Harpacticoida;;115422;115422;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104860;87422;Remanea;Klie, 1929;Genus;Remanea;1;87422;1;115423;1;;87347;87347;Harpacticoida;Klie;1929;96529;0;1;;;;;Paramesochridae;Harpacticoida;;115423;115423;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106005;87426;Tetragoniceps;Brady, 1880;Genus;Tetragoniceps;1;87426;1;115454;1;;621284;621284;Harpacticoida;Brady;1880;96557;0;1;;;;;Tetragonicipitidae;Harpacticoida;;115454;115454;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105760;87437;Diagoniceps;Willey, 1930;Genus;Diagoniceps;1;87437;1;150057;1;;621284;621284;Harpacticoida;Willey;1930;96553;0;1;;;;;Tetragonicipitidae;Harpacticoida;;150057;150057;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105795;87444;Fearia;Coull, 1971;Genus;Fearia;1;87444;1;347152;1;;621284;621284;Harpacticoida;Coull;1971;96554;0;1;;;;;Tetragonicipitidae;Harpacticoida;;347152;115454;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105805;87446;Laophontella;Thompson I.C. & Scott A., 1903;Genus;Laophontella;1;87446;1;115449;1;;621284;621284;Harpacticoida;Thompson I.C. & Scott A.;1903;96555;0;1;;;;;Tetragonicipitidae;Harpacticoida;;115449;115449;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105825;87450;Phyllopodopsyllus;Scott T., 1906;Genus;Phyllopodopsyllus;1;87450;1;115451;1;;621284;621284;Harpacticoida;Scott T.;1906;96556;0;1;;;;;Tetragonicipitidae;Harpacticoida;;115451;115451;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98375;87489;Cletodes;Brady, 1872;Genus;Cletodes;1;87489;1;115263;1;;87488;87488;Harpacticoida;Brady;1872;96374;0;1;;;;;Cletodidae;Harpacticoida;;115263;115263;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96690;87508;Mesocletodes;Sars G.O., 1909;Genus;Mesocletodes;1;87508;1;115230;1;;621265;621265;Harpacticoida;Sars G.O.;1909;96328;0;1;;;;;Argestidae;Harpacticoida;;115230;115230;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98685;87530;Heteropsyllus;Scott T., 1894;Genus;Heteropsyllus;1;87530;1;115239;1;;87488;87488;Harpacticoida;Scott T.;1894;96379;0;1;;;;;Cletodidae;Harpacticoida;;115239;115239;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98485;87542;Enhydrosoma;Boeck, 1873;Genus;Enhydrosoma;1;87542;1;115264;1;;87488;87488;Harpacticoida;Boeck;1873;96376;0;1;;;;;Cletodidae;Harpacticoida;;115264;115264;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98645;87575;Enhydrosomella;Monard, 1935;Genus;Enhydrosomella;1;87575;1;115265;1;;87488;87488;Harpacticoida;Monard;1935;96377;0;1;;;;;Cletodidae;Harpacticoida;;115265;115265;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98740;87577;Huntemannia;Poppe, 1884;Genus;Huntemannia;1;87577;1;115353;1;;87488;87488;Harpacticoida;Poppe;1884;96380;0;1;;;;;Cletodidae;Harpacticoida;;115353;115353;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98870;87582;Nannopus;Brady, 1880;Genus;Nannopus;1;87582;1;115356;1;;87488;87488;Harpacticoida;Brady;1880;96387;0;1;;;;;Cletodidae;Harpacticoida;;115356;115356;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98765;87587;Leimia;Willey, 1923;Genus;Leimia;1;87587;1;157698;1;;87488;87488;Harpacticoida;Willey;1923;96381;0;1;;;;;Cletodidae;Harpacticoida;;157698;157698;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98890;87590;Paranannopus;Lang, 1936;Genus;Paranannopus;1;87590;1;115294;1;;87488;87488;Harpacticoida;Lang;1936;96388;0;1;;;;;Cletodidae;Harpacticoida;;115294;;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96500;87602;Eurycletodes;Sars G.O., 1909;Genus;Eurycletodes;1;87602;1;115225;1;;621265;621265;Harpacticoida;Sars G.O.;1909;96323;0;1;;;;;Argestidae;Harpacticoida;;115225;115225;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98265;87626;Acrenhydrosoma;Lang, 1944;Genus;Acrenhydrosoma;1;87626;1;115262;1;;87488;87488;Harpacticoida;Lang;1944;96371;0;1;;;;;Cletodidae;Harpacticoida;;115262;115262;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96480;87629;Argestes;Sars G.O., 1910;Genus;Argestes;1;87629;1;115222;1;;621265;621265;Harpacticoida;Sars G.O.;1910;96321;0;1;;;;;Argestidae;Harpacticoida;;115222;115222;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98995;87631;Rhizothrix;Brady & Robertson D., 1876;Genus;Rhizothrix;1;87631;1;115436;1;;87488;87488;Harpacticoida;Brady & Robertson D.;1876;96393;0;1;;;;;Cletodidae;Harpacticoida;;115436;534122;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98280;87643;Australonannopus;Hamond, 1974;Genus;Australonannopus;1;87643;1;150051;1;;87488;87488;Harpacticoida;Hamond;1974;96372;0;1;;;;;Cletodidae;Harpacticoida;;150051;150051;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98290;87645;Cletocamptus;Schmankevitsch, 1875;Genus;Cletocamptus;1;87645;1;115237;1;;87488;87488;Harpacticoida;Schmankevitsch;1875;96373;0;1;;;;;Cletodidae;Harpacticoida;;115237;115237;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96490;87670;Corallicletodes;Soyer, 1966;Genus;Corallicletodes;1;87670;1;115224;1;;621265;621265;Harpacticoida;Soyer;1966;96322;0;1;;;;;Argestidae;Harpacticoida;;115224;115224;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98475;87672;Cylindronannopus;Coull, 1973;Genus;Cylindronannopus;1;87672;1;115286;1;;87488;87488;Harpacticoida;Coull;1973;96375;0;1;;;;;Cletodidae;Harpacticoida;;115286;115286;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96620;87674;Fultonia;Scott T., 1902;Genus;Fultonia;1;87674;1;115226;1;;621265;621265;Harpacticoida;Scott T.;1902;96324;0;1;;;;;Argestidae;Harpacticoida;;115226;115226;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98655;87681;Hemimesochra;Sars G.O., 1920;Genus;Hemimesochra;1;87681;1;115238;1;;87488;87488;Harpacticoida;Sars G.O.;1920;96378;0;1;;;;;Cletodidae;Harpacticoida;;115238;115238;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96665;87687;Hypalocletodes;Por, 1967;Genus;Hypalocletodes;1;87687;1;115228;1;;621265;621265;Harpacticoida;Por;1967;96326;0;1;;;;;Argestidae;Harpacticoida;;115228;115228;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96675;87689;Leptocletodes;Sars G.O., 1920;Genus;Leptocletodes;1;87689;1;115229;1;;621265;621265;Harpacticoida;Sars G.O.;1920;96327;0;1;;;;;Argestidae;Harpacticoida;;115229;115229;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98800;87692;Mesopsyllus;Por, 1960;Genus;Mesopsyllus;1;87692;1;115242;1;;87488;87488;Harpacticoida;Por;1960;96383;0;1;;;;;Cletodidae;Harpacticoida;;115242;115242;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98810;87694;Metahuntemannia;Smirnov, 1946;Genus;Metahuntemannia;1;87694;1;115354;1;;87488;87488;Harpacticoida;Smirnov;1946;96384;0;1;;;;;Cletodidae;Harpacticoida;;115354;115354;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98850;87702;Monocletodes;Lang, 1936;Genus;Monocletodes;1;87702;1;115355;1;;87488;87488;Harpacticoida;Lang;1936;96385;0;1;;;;;Cletodidae;Harpacticoida;;115355;115355;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98860;87704;Nannopodella;Monard, 1928;Genus;Nannopodella;1;87704;1;115267;1;;87488;87488;Harpacticoida;Monard;1928;96386;0;1;;;;;Cletodidae;Harpacticoida;;115267;115267;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96800;87706;Neoargestes;Drzycimsky, 1967;Genus;Neoargestes;1;87706;1;115231;1;;621265;621265;Harpacticoida;Drzycimsky;1967;96329;0;1;;;;;Argestidae;Harpacticoida;;115231;115231;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96810;87708;Odiliacletodes;Soyer, 1964;Genus;Odiliacletodes;1;87708;1;115232;1;;621265;621265;Harpacticoida;Soyer;1964;96330;0;1;;;;;Argestidae;Harpacticoida;;115232;115232;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96820;87710;Parargestes;Lang, 1944;Genus;Parargestes;1;87710;1;115233;1;;621265;621265;Harpacticoida;Lang;1944;96331;0;1;;;;;Argestidae;Harpacticoida;;115233;115233;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98950;87712;Parepactophanes;Kunz, 1935;Genus;Parepactophanes;1;87712;1;115244;1;;87488;87488;Harpacticoida;Kunz;1935;96389;0;1;;;;;Cletodidae;Harpacticoida;;115244;115244;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98965;87715;Pontopolites;Scott T., 1894;Genus;Pontopolites;1;87715;1;115357;1;;87488;87488;Harpacticoida;Scott T.;1894;96390;0;1;;;;;Cletodidae;Harpacticoida;;115357;115357;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97795;87717;Poria;Lang, 1965;Genus;Poria;1;87717;1;115245;1;;88132;88132;Harpacticoida;Lang;1965;96350;0;1;;;;;Canthocamptidae;Harpacticoida;;115245;534019;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98975;87719;Pseudocletodes;Sars M., 1920;Genus;Pseudocletodes;1;87719;1;580792;1;;87488;87488;Harpacticoida;Sars M.;1920;96391;0;1;;;;;Cletodidae;Harpacticoida;;580792;115185;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98985;87721;Pyrocletodes;Coull, 1973;Genus;Pyrocletodes;1;87721;1;347919;1;;87488;87488;Harpacticoida;Coull;1973;96392;0;1;;;;;Cletodidae;Harpacticoida;;347919;347919;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99060;87723;Stylicletodes;Lang, 1936;Genus;Stylicletodes;1;87723;1;115271;1;;87488;87488;Harpacticoida;Lang;1936;96394;0;1;;;;;Cletodidae;Harpacticoida;;115271;115271;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99090;87729;Taurocletodes;Kunz, 1974;Genus;Taurocletodes;1;87729;1;348090;1;;87488;87488;Harpacticoida;Kunz;1974;96395;0;1;;;;;Cletodidae;Harpacticoida;;348090;348090;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99100;87731;Tryphoema;Monard, 1926;Genus;Tryphoema;1;87731;1;115437;1;;87488;87488;Harpacticoida;Monard;1926;96396;0;1;;;;;Cletodidae;Harpacticoida;;115437;115437;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96655;87737;Hemicletodes;Lang, 1936;Genus;Hemicletodes;1;87737;1;115227;1;;621265;621265;Harpacticoida;Lang;1936;96325;0;1;;;;;Argestidae;Harpacticoida;;115227;115227;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98780;87739;Limnocletodes;Borutsky, 1926;Genus;Limnocletodes;1;87739;1;115266;1;;87488;87488;Harpacticoida;Borutsky;1926;96382;0;1;;;;;Cletodidae;Harpacticoida;;115266;115266;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99545;87744;Amonardia;Lang, 1944;Genus;Amonardia;1;87744;1;115302;1;;87743;87743;Harpacticoida;Lang;1944;96408;0;1;;;;;Diosaccidae;Harpacticoida;;115302;115302;;NB;19/4/2016 00:00:00;;;;;;;0
