grouptax;sortnophyl;id;sname;authorship;rank;uninomen;accepted;related_to_accepted;basionym;fk_aphia_basionym;protonym;remarks;parent_id;fk_telangio_taxon;phylum;authonym;year;sortnospe;nothonym;prefavatar;fk_ref_morphonym;comnames;comnames_languages;fk_ref_comnames;taxonp;taxongp;fk_eunis_morphonym;fk_aphia_morphonym;fk_aphia_ergonym;fk_aphia_parent;checked_by;checked_date;validated_by;validated_date;workfield;status_synonymy;status_onym;status_chresonym;Fossil
Harpacticoida;96095;87133;Proameira simplex;(Norman & Scott T., 1905);Species;simplex;1;87133;0;;0;;87125;87125;Harpacticoida;Norman & Scott T.;1905;96765;0;1;;;;;Proameira;Ameiridae;;115593;115593;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95220;87135;Ameiropsis abbreviata;Sars G.O., 1911;Species;abbreviata;1;87135;1;364615;1;;87134;87134;Harpacticoida;Sars G.O.;1911;96630;0;1;;;;;Ameiropsis;Ameiridae;;364615;362485;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95225;87136;Ameiropsis angulifera;Sars G.O., 1911;Species;angulifera;1;87136;1;115529;1;;87134;87134;Harpacticoida;Sars G.O.;1911;96631;0;1;;;;;Ameiropsis;Ameiridae;;115529;115529;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95230;87137;Ameiropsis ariana;Monard, 1928;Species;ariana;1;87137;1;348690;1;;87134;87134;Harpacticoida;Monard;1928;96632;0;1;;;;;Ameiropsis;Ameiridae;;348690;115535;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95235;87138;Ameiropsis australis;Kunz, 1975;Species;australis;1;87138;1;348691;1;;87134;87134;Harpacticoida;Kunz;1975;96633;0;1;;;;;Ameiropsis;Ameiridae;;348691;348691;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95240;87139;Ameiropsis brevicornis;Sars G.O., 1907;Species;brevicornis;1;87139;1;115530;1;;87134;87134;Harpacticoida;Sars G.O.;1907;96634;0;1;;;;;Ameiropsis;Ameiridae;;115530;115530;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95245;87140;Ameiropsis longicornis;Sars G.O., 1907;Species;longicornis;1;87140;1;115531;1;;87134;87134;Harpacticoida;Sars G.O.;1907;96635;0;1;;;;;Ameiropsis;Ameiridae;;115531;115531;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95250;87141;Ameiropsis minor;(Sars G.O., 1920);Species;minor;1;87141;0;;0;;87134;87134;Harpacticoida;Sars G.O.;1920;96636;0;1;;;;;Ameiropsis;Ameiridae;;115532;115532;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95255;87142;Ameiropsis mixta;Sars G.O., 1907;Species;mixta;1;87142;1;115533;1;;87134;87134;Harpacticoida;Sars G.O.;1907;96637;0;1;;;;;Ameiropsis;Ameiridae;;115533;115533;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95260;87143;Ameiropsis nobilis;Sars G.O., 1911;Species;nobilis;1;87143;1;115534;1;;87134;87134;Harpacticoida;Sars G.O.;1911;96638;0;1;;;;;Ameiropsis;Ameiridae;;115534;115534;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95265;87144;Ameiropsis reducta;Apostolov, 1973;Species;reducta;1;87144;1;361097;1;;87134;87134;Harpacticoida;Apostolov;1973;96639;0;1;;;;;Ameiropsis;Ameiridae;;361097;361097;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95270;87145;Ameiropsis robinsoni;Gurney, 1927;Species;robinsoni;1;87145;1;348692;1;;87134;87134;Harpacticoida;Gurney;1927;96640;0;1;;;;;Ameiropsis;Ameiridae;;348692;348692;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95280;87147;Anoplosoma sordidum;Sars G.O., 1911;Species;sordidum;1;87147;1;115537;1;;87146;87146;Harpacticoida;Sars G.O.;1911;96641;0;1;;;;;Anoplosoma;Ameiridae;;115537;416427;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95285;87148;Anoplosoma stryx;Por, 1964;Species;stryx;1;87148;1;115538;1;;87146;87146;Harpacticoida;Por;1964;96642;0;1;;;;;Anoplosoma;Ameiridae;;115538;416428;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95295;87150;Antillesia cardisomae;Humes, 1958;Species;cardisomae;1;87150;1;348864;1;;87149;87149;Harpacticoida;Humes;1958;96643;0;1;;;;;Antillesia;Ameiridae;;348864;348864;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96855;87152;Cancrincola abbreviata;Humes, 1957;Species;abbreviata;1;87152;1;349793;1;;87151;87151;Harpacticoida;Humes;1957;96887;0;1;;;;;Cancrincola;Cancrincolidae;;349793;349793;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96860;87153;Cancrincola jamaicensis;Wilson C.B., 1913;Species;jamaicensis;1;87153;1;349794;1;;87151;87151;Harpacticoida;Wilson C.B.;1913;96888;0;1;;;;;Cancrincola;Cancrincolidae;;349794;349794;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96865;87154;Cancrincola longiseta;Humes, 1957;Species;longiseta;1;87154;1;349795;1;;87151;87151;Harpacticoida;Humes;1957;96889;0;1;;;;;Cancrincola;Cancrincolidae;;349795;349795;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96870;87155;Cancrincola plumipes;Humes, 1941;Species;plumipes;1;87155;1;349796;1;;87151;87151;Harpacticoida;Humes;1941;96890;0;1;;;;;Cancrincola;Cancrincolidae;;349796;349796;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95305;87157;Haifameira archibenthoica;Por, 1964;Species;archibenthoica;1;87157;1;115547;1;;87156;87156;Harpacticoida;Por;1964;96644;0;1;;;;;Haifameira;Ameiridae;;115547;115547;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95315;87159;Interleptomesochra attenuata;(Scott A., 1896);Species;attenuata;1;87159;0;;0;;87158;87158;Harpacticoida;Scott A.;1896;96645;0;1;;;;;Interleptomesochra;Ameiridae;;115548;157700;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95320;87160;Interleptomesochra boguensis;Lindgren, 1975;Species;boguensis;1;87160;1;352419;1;;87158;87158;Harpacticoida;Lindgren;1975;96646;0;1;;;;;Interleptomesochra;Ameiridae;;352419;352419;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95325;87161;Interleptomesochra elongata;(Bozic, 1955);Species;elongata;1;87161;0;;0;;87158;87158;Harpacticoida;Bozic;1955;96647;0;1;;;;;Interleptomesochra;Ameiridae;;115549;352825;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95330;87162;Interleptomesochra eulittoralis;(Noodt, 1952);Species;eulittoralis;1;87162;0;;0;;87158;87158;Harpacticoida;Noodt;1952;96648;0;1;;;;;Interleptomesochra;Ameiridae;;416529;352826;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95335;87163;Interleptomesochra noodti;Galhano, 1968;Species;noodti;1;87163;1;115551;1;;87158;87158;Harpacticoida;Galhano;1968;96649;0;1;;;;;Interleptomesochra;Ameiridae;;115551;115551;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95340;87164;Interleptomesochra reducta;Lang, 1965;Species;reducta;1;87164;1;352420;1;;87158;87158;Harpacticoida;Lang;1965;96650;0;1;;;;;Interleptomesochra;Ameiridae;;352420;352420;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95345;87165;Interleptomesochra tenuicornis;(Sars G.O., 1911);Species;tenuicornis;1;87165;0;;0;;87158;87158;Harpacticoida;Sars G.O.;1911;96651;0;1;;;;;Interleptomesochra;Ameiridae;;115552;352830;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95355;87167;Karllangia arenicola;Noodt, 1964;Species;arenicola;1;87167;1;352456;1;;87166;87166;Harpacticoida;Noodt;1964;96652;0;1;;;;;Karllangia;Ameiridae;;352456;850144;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95360;87168;Karllangia psammophila;Wells, 1967;Species;psammophila;1;87168;1;352457;1;;87166;87166;Harpacticoida;Wells;1967;96653;0;1;;;;;Karllangia;Ameiridae;;352457;352457;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95365;87169;Karllangia tertia;Kunz, 1975;Species;tertia;1;87169;1;365747;1;;87166;87166;Harpacticoida;Kunz;1975;96654;0;1;;;;;Karllangia;Ameiridae;;365747;362424;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95375;87171;Leptomesochra attenuata;(Scott A., 1896);Species;attenuata;1;87171;0;;0;;87170;87170;Harpacticoida;Scott A.;1896;96655;0;1;;;;;Leptomesochra;Ameiridae;;157700;157700;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95380;87172;Leptomesochra confluens;Sars G.O., 1911;Species;confluens;1;87172;1;115553;1;;87170;87170;Harpacticoida;Sars G.O.;1911;96656;0;1;;;;;Leptomesochra;Ameiridae;;115553;549185;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95385;87173;Leptomesochra hirsuta;Wiborg, 1964;Species;hirsuta;1;87173;1;352827;1;;87170;87170;Harpacticoida;Wiborg;1964;96657;0;1;;;;;Leptomesochra;Ameiridae;;352827;352827;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95390;87174;Leptomesochra infima;Monard, 1928;Species;infima;1;87174;1;115554;1;;87170;87170;Harpacticoida;Monard;1928;96658;0;1;;;;;Leptomesochra;Ameiridae;;115554;115554;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95395;87175;Leptomesochra macintoshi;(Scott T. & A., 1895);Species;macintoshi;1;87175;0;;0;;87170;87170;Harpacticoida;Scott T. & A.;1895;96659;0;1;;;;;Leptomesochra;Ameiridae;;115555;724678;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95400;87176;Leptomesochra nasuta;Sewell, 1940;Species;nasuta;1;87176;1;352828;1;;87170;87170;Harpacticoida;Sewell;1940;96660;0;1;;;;;Leptomesochra;Ameiridae;;352828;352828;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95405;87177;Leptomesochra theodoridis;Soyer, 1966;Species;theodoridis;1;87177;1;115557;1;;87170;87170;Harpacticoida;Soyer;1966;96661;0;1;;;;;Leptomesochra;Ameiridae;;115557;115557;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95415;87179;Limameira mediterranea;Soyer, 1975;Species;mediterranea;1;87179;1;115558;1;;87178;87178;Harpacticoida;Soyer;1975;96662;0;1;;;;;Limameira;Ameiridae;;115558;115558;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95425;87181;Malacopsyllus fragilis;Sars G.O., 1911;Species;fragilis;1;87181;1;115559;1;;87180;87180;Harpacticoida;Sars G.O.;1911;96663;0;1;;;;;Malacopsyllus;Ameiridae;;115559;115559;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95430;87182;Malacopsyllus hades;Becker, 1974;Species;hades;1;87182;1;359256;1;;87180;87180;Harpacticoida;Becker;1974;96664;0;1;;;;;Malacopsyllus;Ameiridae;;359256;359256;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96440;87184;Stygonitocrella colchica;(Borutsky & Michailova-Neikova, 1970);Species;colchica;1;87184;0;;0;;87183;87183;Harpacticoida;Borutsky & Michailova-Neikova;1970;96823;0;1;;;;;Stygonitocrella;Ameiridae;;360294;850385;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96445;87185;Stygonitocrella dubia;(Chappuis, 1937);Species;dubia;1;87185;0;;0;;87183;87183;Harpacticoida;Chappuis;1937;96824;0;1;;;;;Stygonitocrella;Ameiridae;;360653;850202;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96450;87186;Stygonitocrella insularis;(Miura, 1962);Species;insularis;1;87186;0;;0;;87183;87183;Harpacticoida;Miura;1962;96825;0;1;;;;;Stygonitocrella;Ameiridae;;360654;360654;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96455;87187;Stygonitocrella karamani;(Petkovski, 1959);Species;karamani;1;87187;0;;0;;87183;87183;Harpacticoida;Petkovski;1959;96826;0;1;;;;;Stygonitocrella;Ameiridae;;360655;850415;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96460;87188;Stygonitocrella ljovuschkini;(Borutsky, 1967);Species;ljovuschkini;1;87188;0;;0;;87183;87183;Harpacticoida;Borutsky;1967;96827;0;1;;;;;Stygonitocrella;Ameiridae;;360656;450764;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96465;87189;Stygonitocrella orghidani;(Petkovski, 1973);Species;orghidani;1;87189;0;;0;;87183;87183;Harpacticoida;Petkovski;1973;96828;0;1;;;;;Stygonitocrella;Ameiridae;;360658;850383;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95685;87191;Nitocrella afghanica;Sterba, 1973;Species;afghanica;1;87191;1;353792;1;;87190;87190;Harpacticoida;Sterba;1973;96697;0;1;;;;;Nitocrella;Ameiridae;;353792;353792;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95690;87192;Nitocrella africana;Chappuis, 1955;Species;africana;1;87192;1;353793;1;;87190;87190;Harpacticoida;Chappuis;1955;96698;0;1;;;;;Nitocrella;Ameiridae;;353793;353793;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95695;87193;Nitocrella asiatica;(Sterba, 1967);Species;asiatica;1;87193;0;;0;;87190;87190;Harpacticoida;Sterba;1967;96699;0;1;;;;;Nitocrella;Ameiridae;;359585;359585;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95700;87194;Nitocrella calcaripes;Damian & Botosaneanu, 1954;Species;calcaripes;1;87194;1;353796;1;;87190;87190;Harpacticoida;Damian & Botosaneanu;1954;96700;0;1;;;;;Nitocrella;Ameiridae;;353796;353796;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95705;87195;Nitocrella caraioni;Petkovski, 1976;Species;caraioni;1;87195;1;353797;1;;87190;87190;Harpacticoida;Petkovski;1976;96701;0;1;;;;;Nitocrella;Ameiridae;;353797;353797;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95710;87196;Nitocrella chappuisi;Kiefer, 1926;Species;chappuisi;1;87196;1;353798;1;;87190;87190;Harpacticoida;Kiefer;1926;96702;0;1;;;;;Nitocrella;Ameiridae;;353798;353798;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95715;87197;Nitocrella cubanorum;Petkovski, 1976;Species;cubanorum;1;87197;1;353799;1;;87190;87190;Harpacticoida;Petkovski;1976;96703;0;1;;;;;Nitocrella;Ameiridae;;353799;353799;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95720;87198;Nitocrella delayi;Rouch, 1970;Species;delayi;1;87198;1;353800;1;;87190;87190;Harpacticoida;Rouch;1970;96704;0;1;;;;;Nitocrella;Ameiridae;;353800;353800;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95725;87199;Nitocrella gracilis;Chappuis, 1955;Species;gracilis;1;87199;1;353806;1;;87190;87190;Harpacticoida;Chappuis;1955;96705;0;1;;;;;Nitocrella;Ameiridae;;353806;353806;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95730;87200;Nitocrella hirta;Chappuis, 1923;Species;hirta;1;87200;1;353808;1;;87190;87190;Harpacticoida;Chappuis;1923;96706;0;1;;;;;Nitocrella;Ameiridae;;353808;353808;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95760;87206;Nitocrella hypogaea;Shen & Tai, 1973;Species;hypogaea;1;87206;1;353810;1;;87190;87190;Harpacticoida;Shen & Tai;1973;96708;0;1;;;;;Nitocrella;Ameiridae;;353810;353810;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95765;87207;Nitocrella incerta;(Chappuis, 1933);Species;incerta;1;87207;0;;0;;87190;87190;Harpacticoida;Chappuis;1933;96709;0;1;;;;;Nitocrella;Ameiridae;;359589;359589;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95770;87209;Nitocrella iranica;Löffler, 1959;Species;iranica;1;87209;1;353814;1;;87190;87190;Harpacticoida;Löffler;1959;96710;0;1;;;;;Nitocrella;Ameiridae;;353814;353814;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95775;87210;Nitocrella jankowskajae;Borutsky, 1972;Species;jankowskajae;1;87210;1;353815;1;;87190;87190;Harpacticoida;Borutsky;1972;96711;0;1;;;;;Nitocrella;Ameiridae;;353815;353815;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95780;87211;Nitocrella japonica;Miura, 1962;Species;japonica;1;87211;1;359590;1;;87190;87190;Harpacticoida;Miura;1962;96712;0;1;;;;;Nitocrella;Ameiridae;;359590;359590;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95785;87212;Nitocrella kirgizica;Borutsky, 1972;Species;kirgizica;1;87212;1;353817;1;;87190;87190;Harpacticoida;Borutsky;1972;96713;0;1;;;;;Nitocrella;Ameiridae;;353817;353817;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95790;87213;Nitocrella kosswigi;Noodt, 1954;Species;kosswigi;1;87213;1;353818;1;;87190;87190;Harpacticoida;Noodt;1954;96714;0;1;;;;;Nitocrella;Ameiridae;;353818;353818;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95795;87214;Nitocrella kyzylkumica;Borutsky, 1972;Species;kyzylkumica;1;87214;1;353819;1;;87190;87190;Harpacticoida;Borutsky;1972;96715;0;1;;;;;Nitocrella;Ameiridae;;353819;353819;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95800;87215;Nitocrella mara;Löffler, 1959;Species;mara;1;87215;1;353822;1;;87190;87190;Harpacticoida;Löffler;1959;96716;0;1;;;;;Nitocrella;Ameiridae;;353822;353822;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95805;87216;Nitocrella monchenkoi;Borutsky, 1972;Species;monchenkoi;1;87216;1;353824;1;;87190;87190;Harpacticoida;Borutsky;1972;96717;0;1;;;;;Nitocrella;Ameiridae;;353824;353824;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95810;87217;Nitocrella montana;Noodt, 1965;Species;montana;1;87217;1;353825;1;;87190;87190;Harpacticoida;Noodt;1965;96718;0;1;;;;;Nitocrella;Ameiridae;;353825;360657;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95815;87218;Nitocrella morimotoi;Miura, 1962;Species;morimotoi;1;87218;1;353826;1;;87190;87190;Harpacticoida;Miura;1962;96719;0;1;;;;;Nitocrella;Ameiridae;;353826;353826;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95820;87219;Nitocrella motasi;Petkovski, 1976;Species;motasi;1;87219;1;353827;1;;87190;87190;Harpacticoida;Petkovski;1976;96720;0;1;;;;;Nitocrella;Ameiridae;;353827;353827;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95825;87220;Nitocrella nana;Sterba, 1973;Species;nana;1;87220;1;353828;1;;87190;87190;Harpacticoida;Sterba;1973;96721;0;1;;;;;Nitocrella;Ameiridae;;353828;353828;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95830;87221;Nitocrella negreai;Petkovski, 1973;Species;negreai;1;87221;1;353829;1;;87190;87190;Harpacticoida;Petkovski;1973;96722;0;1;;;;;Nitocrella;Ameiridae;;353829;353829;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95835;87222;Nitocrella neutra;Kiefer, 1933;Species;neutra;1;87222;1;359592;1;;87190;87190;Harpacticoida;Kiefer;1933;96723;0;1;;;;;Nitocrella;Ameiridae;;359592;359592;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95840;87223;Nitocrella omega;Hertzog, 1936;Species;omega;1;87223;1;353830;1;;87190;87190;Harpacticoida;Hertzog;1936;96724;0;1;;;;;Nitocrella;Ameiridae;;353830;353830;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95845;87224;Nitocrella polychaeta;Noodt, 1952;Species;polychaeta;1;87224;1;353834;1;;87190;87190;Harpacticoida;Noodt;1952;96725;0;1;;;;;Nitocrella;Ameiridae;;353834;353834;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95850;87225;Nitocrella psammophila;Chappuis, 1954;Species;psammophila;1;87225;1;361328;1;;87190;87190;Harpacticoida;Chappuis;1954;96726;0;1;;;;;Nitocrella;Ameiridae;;361328;361328;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95855;87226;Nitocrella pseudotianschanica;Sterba, 1973;Species;pseudotianschanica;1;87226;1;353835;1;;87190;87190;Harpacticoida;Sterba;1973;96727;0;1;;;;;Nitocrella;Ameiridae;;353835;450766;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95860;87227;Nitocrella reducta;Schäfer, 1936;Species;reducta;1;87227;1;359593;1;;87190;87190;Harpacticoida;Schäfer;1936;96728;0;1;;;;;Nitocrella;Ameiridae;;359593;359593;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95865;87229;Nitocrella slovenica;Petkovski, 1959;Species;slovenica;1;87229;1;359594;1;;87190;87190;Harpacticoida;Petkovski;1959;96729;0;1;;;;;Nitocrella;Ameiridae;;359594;359594;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95870;87230;Nitocrella stammeri;Chappuis, 1938;Species;stammeri;1;87230;1;361016;1;;87190;87190;Harpacticoida;Chappuis;1938;96730;0;1;;;;;Nitocrella;Ameiridae;;361016;361016;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95875;87231;Nitocrella stetinai;Sterba, 1973;Species;stetinai;1;87231;1;353840;1;;87190;87190;Harpacticoida;Sterba;1973;96731;0;1;;;;;Nitocrella;Ameiridae;;353840;353840;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95880;87232;Nitocrella tianschanica;Borutsky, 1972;Species;tianschanica;1;87232;1;353843;1;;87190;87190;Harpacticoida;Borutsky;1972;96732;0;1;;;;;Nitocrella;Ameiridae;;353843;353843;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95885;87233;Nitocrella tonsa;Mikhailova-Neikova, 1967;Species;tonsa;1;87233;1;353844;1;;87190;87190;Harpacticoida;Mikhailova-Neikova;1967;96733;0;1;;;;;Nitocrella;Ameiridae;;353844;353844;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95890;87234;Nitocrella unispinosa;Shen & Tai, 1973;Species;unispinosa;1;87234;1;353846;1;;87190;87190;Harpacticoida;Shen & Tai;1973;96734;0;1;;;;;Nitocrella;Ameiridae;;353846;353846;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95895;87235;Nitocrella vasconica;Chappuis, 1937;Species;vasconica;1;87235;1;353847;1;;87190;87190;Harpacticoida;Chappuis;1937;96735;0;1;;;;;Nitocrella;Ameiridae;;353847;353847;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95900;87236;Nitocrella yokotai;Miura, 1962;Species;yokotai;1;87236;1;359598;1;;87190;87190;Harpacticoida;Miura;1962;96736;0;1;;;;;Nitocrella;Ameiridae;;359598;359598;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95910;87238;Nitocrellopsis elegans;(Chappuis & Rouch, 1959);Species;elegans;1;87238;0;;0;;87237;87237;Harpacticoida;Chappuis & Rouch;1959;96737;0;1;;;;;Nitocrellopsis;Ameiridae;;359612;359612;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95915;87239;Nitocrellopsis intermedia;(Chappuis, 1937);Species;intermedia;1;87239;0;;0;;87237;87237;Harpacticoida;Chappuis;1937;96738;0;1;;;;;Nitocrellopsis;Ameiridae;;359613;359613;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95970;87242;Parameiropsis peruanus;Becker, 1974;Species;peruanus;1;87242;1;359896;1;;87241;87241;Harpacticoida;Becker;1974;96745;0;1;;;;;Parameiropsis;Ameiridae;;359896;359896;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95975;87243;Parameiropsis rapiens;Becker, 1974;Species;rapiens;1;87243;1;115579;1;;87241;87241;Harpacticoida;Becker;1974;96746;0;1;;;;;Parameiropsis;Ameiridae;;115579;115579;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95985;87245;Parapseudoleptomesochra botosaneanui;(Petkovski, 1973);Species;botosaneanui;1;87245;0;;0;;87244;87244;Harpacticoida;Petkovski;1973;96747;0;1;;;;;Parapseudoleptomesochra;Ameiridae;;359933;359933;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95990;87246;Parapseudoleptomesochra dubia;Kunz, 1975;Species;dubia;1;87246;1;354395;1;;87244;87244;Harpacticoida;Kunz;1975;96748;0;1;;;;;Parapseudoleptomesochra;Ameiridae;;354395;354395;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96005;87248;Parapseudoleptomesochra pristina;Wells, 1967;Species;pristina;1;87248;1;354400;1;;87244;87244;Harpacticoida;Wells;1967;96751;0;1;;;;;Parapseudoleptomesochra;Ameiridae;;354400;354400;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96015;87250;Parapseudoleptomesochra subterranea;(Chappuis, 1928);Species;subterranea;1;87250;0;;0;;87244;87244;Harpacticoida;Chappuis;1928;96753;0;1;;;;;Parapseudoleptomesochra;Ameiridae;;359937;359937;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96020;87251;Parapseudoleptomesochra tridens;(Bozic, 1969);Species;tridens;1;87251;0;;0;;87244;87244;Harpacticoida;Bozic;1969;96754;0;1;;;;;Parapseudoleptomesochra;Ameiridae;;359938;359938;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96025;87252;Parapseudoleptomesochra trisetosa;(Krishnaswamy, 1957);Species;trisetosa;1;87252;0;;0;;87244;87244;Harpacticoida;Krishnaswamy;1957;96755;0;1;;;;;Parapseudoleptomesochra;Ameiridae;;354403;354403;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96050;87256;Parevansula vermiformis;Moore, 1976;Species;vermiformis;1;87256;1;115583;1;;87255;87255;Harpacticoida;Moore;1976;96757;0;1;;;;;Parevansula;Ameiridae;;115583;115583;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96105;87258;Psammameira reducta;Wells, 1967;Species;reducta;1;87258;1;354973;1;;87257;87257;Harpacticoida;Wells;1967;96766;0;1;;;;;Psammameira;Ameiridae;;354973;354973;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96180;87260;Pseudoleptomesochra typica;Lang, 1965;Species;typica;1;87260;1;355209;1;;87259;87259;Harpacticoida;Lang;1965;96779;0;1;;;;;Pseudoleptomesochra;Ameiridae;;355209;355209;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96190;87262;Pseudoleptomesochrella bisetosa;Lindgren, 1975;Species;bisetosa;1;87262;1;355210;1;;87261;87261;Harpacticoida;Lindgren;1975;96780;0;1;;;;;Pseudoleptomesochrella;Ameiridae;;355210;355210;;NB;19/4/2016 00:00:00;;;;;;;0
